_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
670b546f3b43e6c05de53e15,,35.2,78.16,68.8,78.93,44;11;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728795759000
670b545d3b43e6c05de53d76,,51.2,83.33,75.99,81.25,64;10;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728795741000
670b544c3b43e6c05de53cee,,49.6,87.18,59.2,64.07,62;4;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728795724000
670b543a3b43e6c05de53c51,,54.3,82.47,74.26,68.63,68;8;0;9,time,15,-1,0,15.03,0,0,false,false,english,none,normal,false,false,false,,1728795706000
670b54193b43e6c05de53b46,,27.2,97.14,27.2,53.99,34;0;0;0,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1728795673000
670b53f93b43e6c05de53a31,,60.79,92.31,72.79,84.69,76;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728795641000
670b53e63b43e6c05de5398a,,57.59,90.59,67.19,77.07,72;5;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728795622000
670b53ca3b43e6c05de5389d,,63.18,92,79.98,85.86,79;5;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728795594000
670a285f3b43e6c05ddae6e6,,64.8,95.7,74.4,79.43,81;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728718943000
670a28423b43e6c05ddae5ec,,67.2,94.85,76.79,86.32,84;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728718914000
670a28273b43e6c05ddae4ec,,52.67,87.64,71.02,75.8,66;7;0;0,time,15,-1,0,15.04,0,0,false,false,english,none,normal,false,false,false,,1728718887000
670a28053b43e6c05ddae3d6,,53.59,82.47,75.18,81.39,67;8;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728718853000
670925ab3b43e6c05dd01f44,,78.34,98.02,78.34,68.63,98;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728652715000
67091eb33b43e6c05dcfb72e,,62.39,88.42,74.39,69.13,78;6;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728650931000
67091cf63b43e6c05dcf9e00,,59.16,93.83,62.36,56.32,74;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728650486000
67091ce53b43e6c05dcf9cf3,,69.58,90.38,82.37,69.99,87;5;1;0,time,15,-1,1,15.01,0,2.62,false,false,english,none,normal,false,false,false,,1728650469000
67091c133b43e6c05dcf9150,,45.59,82.67,51.99,51.1,57;3;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728650259000
67091c013b43e6c05dcf9050,,67.98,97.7,67.98,62.14,85;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728650241000
67091bf03b43e6c05dcf8f6f,,22.39,79.55,33.58,20.7,28;3;1;1,time,15,-1,0,15.01,4,0,false,false,english,none,normal,false,false,false,,1728650224000
67091a0c3b43e6c05dcf75d8,,60.78,95,60.78,63.36,76;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649740000
670919f93b43e6c05dcf74f2,,51.19,83.15,69.59,60.87,64;8;1;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649721000
670919e93b43e6c05dcf7430,,64,90.53,75.19,67.56,80;4;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649705000
670919d63b43e6c05dcf7339,,59.96,85.44,79.15,67.28,75;3;5;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649686000
6709193a3b43e6c05dcf6b89,,37.57,81.08,57.56,64.93,47;7;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649530000
670919273b43e6c05dcf6a92,,45.56,81.11,71.14,68.38,57;6;3;4,time,15,-1,1,15.01,0,8.96,false,false,english,none,normal,false,false,false,,1728649511000
6709190b3b43e6c05dcf6918,,51.97,83.54,58.36,53.83,65;6;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649483000
670918f93b43e6c05dcf6833,,75.14,98.95,75.14,77.18,94;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649465000
670918cb3b43e6c05dcf6621,,63.97,92.47,72.77,74.19,80;3;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649419000
670918a73b43e6c05dcf6450,,53.57,87.5,58.36,60.89,67;1;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649383000
670918953b43e6c05dcf6377,,56.8,85.56,69.6,63.5,71;6;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649365000
670918843b43e6c05dcf62a9,,63.18,89.69,77.58,75.47,79;4;3;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649348000
670918463b43e6c05dcf5fb3,,71.2,93.88,75.99,73.87,89;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649286000
670918343b43e6c05dcf5ef3,,75.2,96.08,81.6,77.73,94;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649268000
6709180f3b43e6c05dcf5d38,,62.37,93.41,70.36,67.89,78;1;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649231000
670917fd3b43e6c05dcf5c6b,,63.18,98.75,63.18,67.41,79;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649213000
670917ec3b43e6c05dcf5baa,,71.17,95.74,73.57,71.18,89;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649196000
670917c83b43e6c05dcf5a05,,63.16,86.87,78.35,70.83,79;8;2;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649160000
670917b43b43e6c05dcf591d,,77.57,97.06,80.77,77.09,97;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649140000
670917a33b43e6c05dcf5862,,55.14,93.67,61.54,66.42,69;2;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728649123000
670917923b43e6c05dcf578f,,55.19,79.21,80.79,77.99,69;15;2;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649106000
670917803b43e6c05dcf56d2,,69.59,96.81,75.19,75.65,87;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728649088000
6709175b3b43e6c05dcf5511,,58.38,90.59,67.98,68,73;6;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728649051000
6709160a3b43e6c05dcf44e2,,72,92.16,81.59,74.7,90;5;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728648714000
670910783b43e6c05dcf0284,,70.37,95.74,74.37,66.81,88;2;0;1,time,15,-1,1,15.01,0,8.93,false,false,english,none,normal,false,false,false,,1728647288000
670779523b43e6c05dbc0de3,,55.99,79.61,81.58,78.16,70;12;3;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728543058000
67076cd83b43e6c05dbb8d2a,,71.98,91.09,80.78,79.37,90;7;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728539864000
67076c903b43e6c05dbb8a65,,67.96,88.54,75.96,78.81,85;7;0;9,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728539792000
67076c7f3b43e6c05dbb89c5,,53.59,85.39,68.79,64.94,67;7;0;2,time,15,-1,1,15,0,2.38,false,false,english,none,normal,false,false,false,,1728539775000
67076bc03b43e6c05dbb81eb,,60,84.16,80.79,78.67,75;9;2;1,time,15,-1,1,15,0,5.98,false,false,english,none,normal,false,false,false,,1728539584000
67076b6d3b43e6c05dbb7e9a,,75.19,93.64,87.99,84.52,94;4;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728539501000
67076b463b43e6c05dbb7d23,,31.18,76.92,41.57,66.92,39;9;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728539461000
67076af03b43e6c05dbb7a0d,,51.16,83.51,77.54,75.47,64;8;2;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728539376000
67076ad13b43e6c05dbb78da,,62.35,88.79,85.53,80.94,78;7;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728539345000
67076abe3b43e6c05dbb7839,,53.6,78.3,84.8,84.1,67;14;2;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728539326000
67076aa53b43e6c05dbb774f,true,84.73,97.37,90.33,77.57,106;0;1;0,time,15,-1,1,15.01,0,2.23,false,false,english,none,normal,false,false,false,,1728539301000
670767263b43e6c05dbb5501,,68.78,95.74,74.38,82.07,86;1;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728538406000
670767043b43e6c05dbb53b9,,54.39,84.88,66.38,62.09,68;8;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728538372000
670766c63b43e6c05dbb5141,,68.74,97.87,75.13,81.15,86;1;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728538310000
670766b43b43e6c05dbb509b,,46.35,85.14,55.94,56.59,58;4;0;1,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728538292000
6707667e3b43e6c05dbb4e82,,24.79,77.78,35.99,40.72,31;7;1;0,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1728538238000
670766643b43e6c05dbb4d78,,62.34,92.13,70.33,81.06,78;4;0;1,time,15,-1,1,15.02,0,3.29,false,false,english,none,normal,false,false,false,,1728538212000
6707664c3b43e6c05dbb4c8d,,59.15,89.36,73.54,66.3,74;4;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728538188000
6707663b3b43e6c05dbb4bec,,67.17,94.57,72.77,61.96,84;2;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728538171000
670766263b43e6c05dbb4b22,,55.95,85.39,68.74,58.53,70;7;0;4,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728538150000
67075b963b43e6c05dbae79f,,67.19,93.14,80.79,82.85,84;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728535446000
67074a533b43e6c05dba3c22,,62.39,90.53,73.59,81.17,78;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728531027000
67069ba73b43e6c05db1d67d,,73.59,100,73.59,83.3,92;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728486311000
67069b963b43e6c05db1d52b,,47.99,86.17,75.19,71.78,60;7;0;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728486294000
6706992f3b43e6c05db1a723,,51.96,93.15,55.96,61.86,65;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485679000
6706991c3b43e6c05db1a5bb,,36.78,76.39,55.17,54.92,46;10;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485660000
6706990c3b43e6c05db1a47f,,48.79,83.53,61.59,63.75,61;2;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728485644000
670698fa3b43e6c05db1a31d,,55.95,85.56,70.33,70.82,70;7;0;11,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485626000
670698e93b43e6c05db1a1cd,,43.19,79.73,55.19,56.59,54;3;5;1,time,15,-1,1,15,0,6.65,false,false,english,none,normal,false,false,false,,1728485609000
670698cf3b43e6c05db19fcb,,42.38,78.05,63.97,58.39,53;10;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485583000
670698bd3b43e6c05db19e78,,64.77,94.62,73.56,71.63,81;2;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485565000
670698ab3b43e6c05db19d24,,58.37,90.32,72.77,65.57,73;3;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485547000
6706988d3b43e6c05db19ad3,,40.76,80.28,54.35,63.45,51;8;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485517000
6706987b3b43e6c05db1997f,,59.99,96.15,59.99,66.18,75;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728485499000
670698583b43e6c05db196c6,,41.57,76.92,71.94,71.47,52;6;10;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485464000
670698473b43e6c05db1958e,,56,89.29,62.4,65.63,70;2;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728485447000
6706982d3b43e6c05db1939b,,77.55,100,77.55,73.6,97;0;0;0,time,15,-1,1,15.01,0,7.27,false,false,english,none,normal,false,false,false,,1728485421000
6706980f3b43e6c05db19149,,76.76,97,79.96,80.51,96;2;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485391000
670697e53b43e6c05db18e34,,71.16,94.79,75.15,70.47,89;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485349000
670697c03b43e6c05db18b79,,42.23,89.73,45.06,42.78,254;7;1;0,quote,4346,1,0,72.18,0,0,false,false,english,none,normal,false,false,false,,1728485312000
6706975d3b43e6c05db18418,,64.86,98,65.75,68.74,145;0;0;2,quote,126,1,0,26.83,0,0,false,false,english,none,normal,false,false,false,,1728485213000
670697333b43e6c05db180e9,,39.18,82.89,59.97,69.88,49;7;1;3,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485171000
670697203b43e6c05db17f80,,52,85.88,64.8,66.73,65;5;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728485152000
670696ff3b43e6c05db17ce7,,52.79,84.44,68.79,62.5,66;6;1;2,time,15,-1,1,15,0,11.3,false,false,english,none,normal,false,false,false,,1728485119000
670696df3b43e6c05db17a78,,47.97,85.37,63.96,70.99,60;6;0;3,time,15,-1,1,15.01,0,20.61,false,false,english,none,normal,false,false,false,,1728485087000
6706969a3b43e6c05db1754e,,55.97,84.69,78.36,77.05,70;9;2;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728485018000
670696833b43e6c05db1736b,,59.2,84.95,72,71.63,74;8;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484995000
670696603b43e6c05db170c3,,71.93,93.94,76.73,67.84,90;1;0;2,time,15,-1,0,15.01,0,15.01,false,false,english,none,normal,false,false,false,,1728484960000
670695fb3b43e6c05db1692d,,59.19,80.58,81.58,72.96,74;12;3;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484859000
670695d93b43e6c05db166a0,,66.35,89.47,71.95,76.46,83;4;0;1,time,15,-1,0,15.01,0,15,false,false,english,none,normal,false,false,false,,1728484825000
6706958b3b43e6c05db1612e,,50.39,83.33,74.38,71.02,63;7;0;6,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484747000
670694c93b43e6c05db15300,,63.2,95.18,63.2,68.45,79;0;0;0,time,15,-1,1,15,0,0.23,false,false,english,none,normal,false,false,false,,1728484553000
6706949d3b43e6c05db14f7d,,63.15,95.45,70.34,78.56,79;0;3;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728484509000
6706946f3b43e6c05db14bba,,59.15,93.67,59.15,59.32,74;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728484463000
670694523b43e6c05db149ea,,59.18,90.48,65.58,71.73,74;3;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484434000
6706943f3b43e6c05db14882,,59.98,98.68,59.98,68.21,75;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484415000
670693fb3b43e6c05db1431e,,57.6,96,58.4,66.54,72;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484347000
670693e43b43e6c05db14129,,59.18,100,59.18,73.87,74;0;0;0,time,15,-1,2,15,0,12.27,false,false,english,none,normal,false,false,false,,1728484324000
670693bb3b43e6c05db13e0d,,66.35,98.81,66.35,73.28,83;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728484283000
670693a73b43e6c05db13c8e,,62.37,97.5,62.37,75.63,78;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728484263000
670693963b43e6c05db13b45,,48,87.84,56.8,69.97,60;3;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484246000
670693853b43e6c05db13a0b,,36.79,75.71,51.99,65.31,46;8;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728484229000
670693723b43e6c05db138ab,,63.17,96.51,66.37,62.09,79;0;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728484210000
670691a23b43e6c05db11538,,51.99,90.48,65.58,68.19,65;3;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483746000
670691583b43e6c05db10f7c,,58.4,92.86,66.4,66.89,73;2;0;4,time,15,-1,1,15,0,0.6,false,false,english,none,normal,false,false,false,,1728483672000
670691453b43e6c05db10dfd,,56.75,91.57,65.55,71.34,71;4;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483653000
670691323b43e6c05db10c7d,,45.59,82.5,60.79,63.36,57;5;2;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483634000
6706911c3b43e6c05db10ab9,,48.78,82.93,62.37,70.23,61;7;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483612000
6706910a3b43e6c05db1095f,,67.97,98.84,67.97,70.49,85;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483594000
670690f63b43e6c05db107cd,,60.76,92.13,68.76,70.19,76;2;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483574000
670690e23b43e6c05db1063b,,60.8,97.47,62.4,75.52,76;1;0;0,time,15,-1,1,15,0,7.4,false,false,english,none,normal,false,false,false,,1728483554000
670690c53b43e6c05db10413,,38.38,82.89,57.58,65.85,48;5;1;1,time,15,-1,1,15.01,0,6.08,false,false,english,none,normal,false,false,false,,1728483525000
670690ac3b43e6c05db10243,,74.38,96.88,74.38,69.38,93;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483500000
6706909a3b43e6c05db1011b,,64.77,94.51,69.56,60.8,81;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483482000
670690803b43e6c05db0ff1d,,53.58,76,79.97,68.22,67;16;2;6,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483456000
6706906f3b43e6c05db0fde5,,71.17,93.88,75.17,72.13,89;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483439000
6706905c3b43e6c05db0fc4d,,63.97,95.4,67.17,71.71,80;1;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483420000
6706904a3b43e6c05db0fafe,,54.4,87.5,76.79,81.25,68;7;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483402000
6706903a3b43e6c05db0f9cb,,39.18,80.26,58.38,65.85,49;7;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483386000
670690293b43e6c05db0f882,,62.35,92.78,77.54,71.84,78;3;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483369000
670690173b43e6c05db0f6ff,,69.6,91.18,80,75.87,87;5;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483351000
670690053b43e6c05db0f592,,75.93,97.96,77.53,75.72,95;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483333000
67068ff33b43e6c05db0f433,,52,85.71,72.8,71.47,65;7;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483315000
67068fcf3b43e6c05db0f18a,,41.59,76.84,75.98,74.43,52;8;6;5,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483279000
67068fa83b43e6c05db0eeb3,,75.12,97.92,75.12,74.61,94;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728483240000
67068f643b43e6c05db0e9dd,,71.97,91.92,76.77,65.55,90;3;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483172000
67068f533b43e6c05db0e8a8,,53.57,86.02,73.56,77.04,67;5;2;6,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483155000
67068f413b43e6c05db0e748,,41.59,82.5,61.59,64,52;7;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483137000
67068f1b3b43e6c05db0e442,,64.8,94.38,68.8,72.85,81;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728483099000
67068f073b43e6c05db0e29b,,61.19,91.35,71.59,70.37,153;4;3;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1728483079000
67068ec83b43e6c05db0ddd0,,63.16,97.53,63.16,71.47,79;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728483016000
67068eb73b43e6c05db0dc7c,,59.17,96.1,59.17,65.26,74;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482999000
67068ea63b43e6c05db0db0f,,51.99,90.28,51.99,62.59,65;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482982000
67068e943b43e6c05db0d9c1,,42.35,85.53,59.93,68.21,53;7;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728482964000
67068e833b43e6c05db0d87d,,64.76,96.43,64.76,65.63,81;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482947000
67068e723b43e6c05db0d756,,62.4,90.91,68.8,67.74,78;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482930000
67068e613b43e6c05db0d611,,56.78,92.41,59.18,55.94,71;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482913000
67068e453b43e6c05db0d3e0,,62.38,97.5,62.38,65.32,78;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482885000
67068e313b43e6c05db0d27c,,49.59,82.72,61.59,63.1,62;7;0;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482865000
67068e1f3b43e6c05db0d10a,,72.77,100,72.77,78.75,91;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482847000
67068e0d3b43e6c05db0cfa3,,55.19,88.04,73.59,75.55,69;6;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482829000
67068dd13b43e6c05db0cb18,,43.99,87.32,54.39,45.39,55;5;0;3,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1728482769000
