_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
67068dc03b43e6c05db0c9be,,55.2,92.31,59.2,70.05,69;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482752000
67068daf3b43e6c05db0c88f,,51.2,88.46,59.2,58.37,64;2;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482735000
67068d9d3b43e6c05db0c756,,66.38,96.55,69.58,83.11,83;2;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482717000
67068d7b3b43e6c05db0c4f9,,58.39,92.77,64.79,70.59,73;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482683000
67068d6a3b43e6c05db0c3b5,,62.39,98.73,62.39,65.71,78;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482666000
67068d3e3b43e6c05db0c098,,58.4,95.06,64.8,69.91,73;2;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482622000
67068d2d3b43e6c05db0bf85,,60,91.76,68,67.36,75;4;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482605000
67068d1c3b43e6c05db0be63,,58.39,91.46,63.19,63.51,73;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482588000
67068d093b43e6c05db0bd1f,,25.57,78,39.16,42.65,32;3;4;6,time,15,-1,0,15.02,2,0,false,false,english,none,normal,false,false,false,,1728482569000
67068cec3b43e6c05db0bb1b,,41.59,87.69,47.19,54.16,52;1;0;1,time,15,-1,1,15,0,0.12,false,false,english,none,normal,false,false,false,,1728482540000
67068cd73b43e6c05db0b9c4,,58.36,94.94,60.76,67.88,73;0;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482519000
67068c683b43e6c05db0b1ee,,67.19,91.92,79.19,78.01,84;5;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482408000
67068c413b43e6c05db0af08,,76.79,96.15,81.59,77.37,96;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482369000
67068c2f3b43e6c05db0adc4,,54.36,91.03,59.96,62.07,68;3;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482351000
67068c1d3b43e6c05db0ac7c,,71.16,97.96,77.56,75.72,89;0;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482333000
67068bb33b43e6c05db0a44e,,60.77,94.12,67.17,62.63,76;0;3;0,time,15,-1,1,15.01,0,1.87,false,false,english,none,normal,false,false,false,,1728482227000
67068b9e3b43e6c05db0a2d3,,54.36,88.61,60.75,69.41,68;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482206000
67068b8d3b43e6c05db0a184,,43.19,95.24,49.59,73.63,54;1;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482189000
67068b7c3b43e6c05db0a04c,,69.59,94.17,82.39,83.3,87;0;5;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482172000
67068b6b3b43e6c05db09efc,,53.56,91.46,63.15,58.92,67;1;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482155000
67068b453b43e6c05db09c41,,74.33,95.96,78.33,79.45,93;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482117000
67068b323b43e6c05db09af6,,74.4,100,74.4,80.29,93;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482098000
67068b203b43e6c05db09995,,55.97,92.5,59.96,58.57,70;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482080000
67068b103b43e6c05db09873,,39.19,80,57.59,73.67,49;8;0;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482064000
67068afe3b43e6c05db09736,,51.97,87.5,60.77,62.1,65;5;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482046000
67068aed3b43e6c05db095fa,,58.4,91.46,64,71.77,73;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728482029000
67068adc3b43e6c05db094e4,,41.58,83.56,55.17,61.86,52;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728482012000
67068acb3b43e6c05db0939f,,66.35,100,66.35,76.33,83;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481995000
67068ab93b43e6c05db09273,,66.4,97.65,68,73.69,83;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481977000
67068a973b43e6c05db09011,,63.96,89,79.15,74.51,80;5;1;3,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481943000
67068a873b43e6c05db08ece,,59.98,86,79.17,78.32,75;7;2;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481927000
67068a733b43e6c05db08d5b,,64.79,90.43,71.19,71.78,81;2;0;1,time,15,-1,1,15,0,5.29,false,false,english,none,normal,false,false,false,,1728481906000
67068a5b3b43e6c05db08bb3,,63.2,91.95,65.6,65.41,79;1;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481883000
67068a4a3b43e6c05db08a7e,,55.19,82.95,66.39,68.35,69;7;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481866000
67068a393b43e6c05db0894a,,64,92.93,79.19,78.01,80;3;0;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481849000
67068a283b43e6c05db0881b,,60.77,87.5,75.16,71.59,76;5;2;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481832000
67068a173b43e6c05db086ec,,64.78,88.54,75.98,74.61,81;6;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481815000
67068a063b43e6c05db08597,,72.8,100,72.8,76.33,91;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481798000
670689f43b43e6c05db0841a,,67.17,98.89,71.97,79.82,84;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481780000
670689e33b43e6c05db082e8,,59.18,93.67,59.18,67.88,74;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481763000
670689d23b43e6c05db081ce,,56.8,83.51,75.2,65.72,71;9;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481746000
670689b13b43e6c05db07f98,,67.18,100,67.18,83,84;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481713000
670689a03b43e6c05db07e71,,49.59,97.14,55.99,54.65,62;0;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481696000
6706898f3b43e6c05db07d59,,57.55,93.51,59.95,64.54,72;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481679000
6706897e3b43e6c05db07c24,,54.4,89.47,56.8,58.96,68;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481662000
6706896d3b43e6c05db07af8,,66.36,96.74,72.76,71.53,83;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481645000
6706895d3b43e6c05db079ca,,37.6,79.17,75.19,65.4,47;8;3;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481628000
6706894b3b43e6c05db078a1,,51.18,83.75,57.57,49.49,64;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481611000
6706893a3b43e6c05db07786,,55.99,87.1,71.19,63.61,70;4;2;1,time,15,-1,2,15,0,1.45,false,false,english,none,normal,false,false,false,,1728481594000
670689013b43e6c05db0739e,,57.6,81,76.8,76.34,72;9;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481537000
670688f03b43e6c05db07251,,44.8,81.32,67.2,64.67,56;3;2;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481520000
670688de3b43e6c05db07101,,73.53,97.94,77.52,71.84,92;1;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728481502000
670688cd3b43e6c05db06fd1,,51.17,75.26,77.56,76.13,64;15;3;3,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481485000
670688ac3b43e6c05db06d77,,69.53,86.79,83.11,82.5,87;9;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728481452000
6706885f3b43e6c05db067ff,,60.76,83,77.54,73.92,76;10;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481375000
6706884d3b43e6c05db066b0,,70.35,89.8,77.55,74.47,88;6;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481357000
670688393b43e6c05db06531,,54.4,83.52,72.8,72.11,68;10;1;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481337000
670688283b43e6c05db063fc,,72,92.08,80.79,79.37,90;4;2;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728481320000
670688133b43e6c05db06279,,63.14,90.1,80.72,73.73,79;6;0;0,time,15,-1,1,15.01,0,8.48,false,false,english,none,normal,false,false,false,,1728481299000
670687f43b43e6c05db06045,,72.76,92.31,83.16,78.63,91;7;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481268000
670687cc3b43e6c05db05d9d,,71.96,93.33,83.96,85.25,90;4;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728481228000
670686173b43e6c05db03f90,,52.79,81.82,79.19,72.45,66;11;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480791000
670686053b43e6c05db03e57,,33.6,79.66,47.2,48.06,42;7;2;1,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1728480773000
670685e03b43e6c05db03b9b,,40.8,78.82,68,63.18,51;10;2;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480736000
670685be3b43e6c05db03922,,52.8,80.41,77.59,71.28,66;13;1;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480702000
670685ac3b43e6c05db037dc,,71.19,94.95,75.19,63.82,89;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480684000
670685793b43e6c05db03425,,62.4,86.27,80.79,79.77,78;8;0;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480633000
670685673b43e6c05db032e8,,56.8,79.28,88.79,79.78,71;14;2;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480615000
670685543b43e6c05db03189,,50.39,75,75.99,72.76,63;14;3;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480596000
670685433b43e6c05db0304a,,49.6,82.02,71.2,72.16,62;9;2;1,time,15,-1,1,15,0,28.33,false,false,english,none,normal,false,false,false,,1728480579000
670684e43b43e6c05db029bf,,54.4,83.17,80.79,82.46,68;11;2;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480484000
670684c23b43e6c05db0272c,,40,75.76,79.2,74.17,50;15;1;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480449000
670684b03b43e6c05db025e2,,51.2,80.22,71.2,66.78,64;9;3;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480432000
670684993b43e6c05db0244e,,51.2,77.36,84.79,80.35,64;17;0;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480409000
670684873b43e6c05db022f0,,65.6,90.74,86.4,83.03,82;5;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480391000
670684573b43e6c05db01f9c,,50.4,76.64,85.59,85.64,63;12;6;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728480343000
670684473b43e6c05db01e65,,47.18,75.76,79.17,79.45,59;15;3;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728480327000
670681273b43e6c05dafe86b,,59.19,84.62,83.19,79.97,74;10;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728479527000
670681163b43e6c05dafe761,,51.2,82.47,77.59,81.39,64;11;0;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728479510000
670680df3b43e6c05dafe3b8,,61.6,82.69,83.19,84.68,77;11;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728479455000
670680cc3b43e6c05dafe289,,36,75.9,62.4,54.88,45;9;0;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728479436000
670680b83b43e6c05dafe123,,60.76,86.73,76.74,73.87,76;9;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728479416000
670680733b43e6c05dafdcb8,,55.17,90.7,66.36,63.17,69;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728479347000
67062a5b3b43e6c05dabf465,,65.55,89.09,87.93,83.74,82;7;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728457307000
67062a273b43e6c05dabf25d,,57.6,85.86,78.39,73.01,72;7;1;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728457255000
67062a053b43e6c05dabf10d,,60.8,83.51,77.59,69.67,76;9;3;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728457221000
670629f63b43e6c05dabf05b,,44.79,80.43,73.59,79.49,56;12;0;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728457206000
670628c23b43e6c05dabe3e4,,78.35,92.86,89.55,89.21,98;4;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728456898000
6706287c3b43e6c05dabe125,,59.97,81.55,82.36,74.57,75;12;2;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728456828000
670628683b43e6c05dabe052,,54.39,80.41,75.99,72.42,68;12;2;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728456808000
670628573b43e6c05dabdf94,,55.96,79.38,76.74,73.6,70;13;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728456791000
6706281c3b43e6c05dabdd6d,,48.79,84.21,52.79,41.98,61;1;0;0,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1728456732000
6706278b3b43e6c05dabd785,,48.76,86.02,74.34,70.44,61;6;2;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728456587000
670627783b43e6c05dabd6d6,,51.95,86.67,83.92,86.2,65;7;1;2,time,15,-1,1,15.01,0,14.77,false,false,english,none,normal,false,false,false,,1728456568000
670627443b43e6c05dabd4a0,,41.6,75,80,79.02,52;16;1;5,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728456516000
670627333b43e6c05dabd401,,62.38,89.22,81.57,75.28,78;5;1;4,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728456499000
6706271d3b43e6c05dabd339,,59.99,87.23,72.79,71.18,75;6;0;1,time,15,-1,2,15,0,15.67,false,false,english,none,normal,false,false,false,,1728456477000
6705304a3b43e6c05d9f8991,,63.94,90.53,75.93,78.69,80;3;3;0,time,15,-1,1,15.01,0,14.65,false,false,english,none,normal,false,false,false,,1728393290000
670530123b43e6c05d9f85d1,,60.79,85.26,73.59,62.35,76;7;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728393234000
6703d48d3b43e6c05d8e6f25,,40.78,82.43,57.58,68.2,51;5;3;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728304269000
6703d4783b43e6c05d8e6e21,,54.4,77.23,79.99,79.37,68;15;2;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728304248000
6703ccfd3b43e6c05d8e071f,,38.4,83.54,61.6,65.71,48;6;2;2,time,15,-1,1,15,0,12.7,false,false,english,none,normal,false,false,false,,1728302333000
6703cbf53b43e6c05d8dfa31,,44.8,81.25,75.99,77.32,56;9;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728302069000
6703cbe43b43e6c05d8df953,,44.79,78.16,67.99,71.71,56;11;1;3,time,15,-1,2,15,0,12.68,false,false,english,none,normal,false,false,false,,1728302052000
6703cbc53b43e6c05d8df7b8,,44.79,79.31,69.58,71.71,56;12;0;4,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728302021000
6703cbb43b43e6c05d8df6df,,36.77,84.06,54.36,47.61,46;6;0;3,time,15,-1,1,15.01,0,2.79,false,false,english,none,normal,false,false,false,,1728302004000
6703ca9f3b43e6c05d8de941,,47.97,77.45,81.55,76.47,60;12;4;3,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728301727000
6703ca8d3b43e6c05d8de84f,,46.39,77.66,75.18,77.08,58;13;1;5,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728301709000
6703ca553b43e6c05d8de584,,55.96,80,83.94,68.27,70;13;1;0,time,15,-1,2,15.01,0,10.83,false,false,english,none,normal,false,false,false,,1728301653000
6703ca223b43e6c05d8de30b,,50.37,77.36,83.96,77.8,63;14;2;2,time,15,-1,2,15.01,0,2.66,false,false,english,none,normal,false,false,false,,1728301602000
6703ca0a3b43e6c05d8de1c8,,64.77,92.39,71.17,67.47,81;2;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728301578000
6703c9f83b43e6c05d8de0f5,,39.18,76.19,65.57,60.47,49;11;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728301560000
6703c9e23b43e6c05d8ddfe1,,46.39,77.66,75.19,76.36,58;12;2;3,time,15,-1,2,15,0,14.27,false,false,english,none,normal,false,false,false,,1728301538000
6703c9af3b43e6c05d8ddd47,,66.36,91.67,76.75,76.62,83;4;2;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728301487000
6703c99d3b43e6c05d8ddc5f,,38.39,79.17,76.79,83.07,48;11;0;6,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728301469000
6703c9683b43e6c05d8dd9c7,,47.96,84.04,75.13,74.96,60;8;1;5,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728301416000
6703c9533b43e6c05d8dd8cf,,47.99,81.55,82.38,74.02,60;10;2;3,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728301395000
6703c34f3b43e6c05d8d909a,,46.38,75.23,85.56,73.19,58;14;4;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728299855000
6703c2e63b43e6c05d8d8c55,,53.56,83.7,71.15,68.58,67;8;1;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728299750000
6703c2943b43e6c05d8d8912,true,79.16,97.14,82.36,73.4,99;1;0;0,time,15,-1,2,15.01,0,2.65,false,false,english,none,normal,false,false,false,,1728299668000
6703c2683b43e6c05d8d8765,,60.77,90,68.76,63.5,76;3;0;6,time,15,-1,1,15.01,0,5.23,false,false,english,none,normal,false,false,false,,1728299624000
67035e9a3b43e6c05d89755c,,50.35,85.23,68.74,60.72,63;8;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728274074000
67035e893b43e6c05d8974c1,,40.78,77.27,68.77,67.15,51;11;0;4,time,15,-1,2,15.01,0,10.2,false,false,english,none,normal,false,false,false,,1728274057000
67035e3e3b43e6c05d897241,,15.19,83.33,15.19,33.1,19;0;0;0,time,15,-1,0,15.01,1,0,false,false,english,none,normal,false,false,false,,1728273982000
67035e163b43e6c05d8970c8,,22.38,91.18,26.37,53.19,28;1;0;0,time,15,-1,0,15.02,1,0,false,false,english,none,normal,false,false,false,,1728273942000
67035c743b43e6c05d896182,,59.98,84.16,79.17,68.63,75;9;2;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728273524000
67035c4e3b43e6c05d896028,,51.98,83.18,85.57,79.61,65;10;2;3,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728273486000
67035bb83b43e6c05d895ab8,true,63.96,92.47,73.56,71.03,80;3;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728273336000
67035ae73b43e6c05d8953ba,true,59.99,83.33,79.18,73.05,75;9;1;1,time,15,-1,1,15,0,4.32,false,false,english,none,normal,false,false,false,,1728273127000
67035ac63b43e6c05d895292,,45.19,77.99,59.59,59.51,113;17;3;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1728273094000
67035a033b43e6c05d894c54,,48.77,80.45,69.96,65.53,122;17;4;4,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1728272899000
6703597f3b43e6c05d894774,,60.39,86.34,70.38,66.58,151;14;2;2,time,30,-1,1,30.01,0,10.37,false,false,english,none,normal,false,false,false,,1728272767000
6703590f3b43e6c05d89432d,,43.6,76.97,69.99,70.83,109;23;3;8,time,30,-1,2,30,0,22.78,false,false,english,none,normal,false,false,false,,1728272655000
670358c63b43e6c05d89407f,,57.19,82.18,80.78,75.77,143;19;4;12,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1728272582000
6703588e3b43e6c05d893e77,,53.18,81.97,72.37,78.69,133;18;6;1,time,30,-1,1,30.01,0,2.28,false,false,english,none,normal,false,false,false,,1728272526000
66fa899266c51bbe14704bba,,33.59,87.62,37.99,33.89,168;9;0;2,time,60,-1,0,60.01,8,0,true,true,english,none,normal,false,false,false,,1727695250000
66ee733d66c51bbe14ea9dc0,,32.4,84.26,44.99,49.21,162;13;6;7,time,60,-1,0,60.01,2,0,true,true,english,none,normal,false,false,false,,1726903101000
66ed805566c51bbe14dfe922,true,35.99,80.21,56.59,67.55,180;31;5;7,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1726840917000
66e980a39f671a0853e86eca,,27.4,77.03,43.79,48.08,137;29;2;18,time,60,-1,0,60.01,2,0,true,true,english,none,normal,false,false,false,,1726578851000
66e921ab9f671a0853e40b1a,true,27.99,78.63,47.58,53.43,140;25;4;2,time,60,-1,1,60.02,0,3.11,true,true,english,none,normal,false,false,false,,1726554539000
66e920c69f671a0853e401fc,,57.96,88.65,72.35,71.89,145;8;2;1,time,30,-1,0,30.02,0,0,false,true,english,none,normal,false,false,false,,1726554310000
66e91fe99f671a0853e3f892,,38.4,82.89,60.4,63.64,96;14;0;1,time,30,-1,0,30,0,0,false,true,english,none,normal,false,false,false,,1726554089000
66e91f899f671a0853e3f449,,31.6,77.24,56.4,68.82,79;14;4;0,time,30,-1,0,30,0,0,false,true,english,none,normal,false,false,false,,1726553993000
66e91f549f671a0853e3f1fd,true,62.4,97.56,64,69.49,156;1;0;0,time,30,-1,0,30,0,0,false,true,english,none,normal,false,false,false,,1726553940000
66e6cd5bb6e6096ba3a63f06,,50,83.93,66.79,72.88,125;15;3;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1726401883000
66e6ccfcb6e6096ba3a63b57,true,62.37,94.77,67.97,73.38,156;5;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1726401788000